,date,county,state,fips,cases,deaths
136400,2020-05-12,Del Norte,California,6015.0,3,0.0
136401,2020-05-12,El Dorado,California,6017.0,60,0.0
136402,2020-05-12,Fresno,California,6019.0,984,10.0
136403,2020-05-12,Glenn,California,6021.0,6,0.0
136404,2020-05-12,Humboldt,California,6023.0,64,0.0
136405,2020-05-12,Imperial,California,6025.0,603,12.0
136406,2020-05-12,Inyo,California,6027.0,20,1.0
136407,2020-05-12,Kern,California,6029.0,1331,17.0
136408,2020-05-12,Kings,California,6031.0,325,1.0
136409,2020-05-12,Lake,California,6033.0,8,0.0
136410,2020-05-12,Los Angeles,California,6037.0,33180,1613.0
136411,2020-05-12,Madera,California,6039.0,69,2.0
136412,2020-05-12,Marin,California,6041.0,271,14.0
136413,2020-05-12,Mariposa,California,6043.0,15,0.0
136414,2020-05-12,Mendocino,California,6045.0,12,0.0
136415,2020-05-12,Merced,California,6047.0,177,4.0
136416,2020-05-12,Mono,California,6051.0,32,1.0
136417,2020-05-12,Monterey,California,6053.0,286,6.0
136418,2020-05-12,Napa,California,6055.0,82,3.0
136419,2020-05-12,Nevada,California,6057.0,41,1.0
136420,2020-05-12,Orange,California,6059.0,3699,78.0
136421,2020-05-12,Placer,California,6061.0,170,8.0
136422,2020-05-12,Plumas,California,6063.0,4,0.0
136423,2020-05-12,Riverside,California,6065.0,5248,228.0
136424,2020-05-12,Sacramento,California,6067.0,1180,52.0
136425,2020-05-12,San Benito,California,6069.0,58,2.0
136426,2020-05-12,San Bernardino,California,6071.0,3078,121.0
136427,2020-05-12,San Diego,California,6073.0,5224,204.0
136428,2020-05-12,San Francisco,California,6075.0,1980,35.0
136429,2020-05-12,San Joaquin,California,6077.0,629,30.0
136430,2020-05-12,San Luis Obispo,California,6079.0,227,1.0
136431,2020-05-12,San Mateo,California,6081.0,1499,65.0
136432,2020-05-12,Santa Barbara,California,6083.0,1372,11.0
136433,2020-05-12,Santa Clara,California,6085.0,2364,134.0
136434,2020-05-12,Santa Cruz,California,6087.0,146,2.0
136435,2020-05-12,Shasta,California,6089.0,32,4.0
136436,2020-05-12,Siskiyou,California,6093.0,5,0.0
136437,2020-05-12,Solano,California,6095.0,393,11.0
136438,2020-05-12,Sonoma,California,6097.0,312,5.0
136439,2020-05-12,Stanislaus,California,6099.0,517,22.0
136440,2020-05-12,Sutter,California,6101.0,35,2.0
136441,2020-05-12,Tehama,California,6103.0,1,1.0
136442,2020-05-12,Trinity,California,6105.0,2,0.0
136443,2020-05-12,Tulare,California,6107.0,1241,52.0
136444,2020-05-12,Tuolumne,California,6109.0,2,0.0
136445,2020-05-12,Ventura,California,6111.0,698,19.0
136446,2020-05-12,Yolo,California,6113.0,177,22.0
136447,2020-05-12,Yuba,California,6115.0,23,1.0
139384,2020-05-13,Alameda,California,6001.0,2199,80.0
139385,2020-05-13,Alpine,California,6003.0,2,0.0
139386,2020-05-13,Amador,California,6005.0,8,0.0
139387,2020-05-13,Butte,California,6007.0,20,0.0
139388,2020-05-13,Calaveras,California,6009.0,13,0.0
139389,2020-05-13,Colusa,California,6011.0,3,0.0
139390,2020-05-13,Contra Costa,California,6013.0,1080,33.0
139391,2020-05-13,Del Norte,California,6015.0,4,0.0
139392,2020-05-13,El Dorado,California,6017.0,60,0.0
139393,2020-05-13,Fresno,California,6019.0,1014,13.0
139394,2020-05-13,Glenn,California,6021.0,7,0.0
139395,2020-05-13,Humboldt,California,6023.0,67,0.0
139396,2020-05-13,Imperial,California,6025.0,647,13.0
139397,2020-05-13,Inyo,California,6027.0,20,1.0
139398,2020-05-13,Kern,California,6029.0,1363,21.0
139399,2020-05-13,Kings,California,6031.0,348,1.0
139400,2020-05-13,Lake,California,6033.0,8,0.0
139401,2020-05-13,Los Angeles,California,6037.0,34428,1659.0
139402,2020-05-13,Madera,California,6039.0,69,2.0
139403,2020-05-13,Marin,California,6041.0,274,14.0
139404,2020-05-13,Mariposa,California,6043.0,15,0.0
139405,2020-05-13,Mendocino,California,6045.0,13,0.0
139406,2020-05-13,Merced,California,6047.0,180,4.0
139407,2020-05-13,Mono,California,6051.0,33,1.0
139408,2020-05-13,Monterey,California,6053.0,298,6.0
139409,2020-05-13,Napa,California,6055.0,82,3.0
139410,2020-05-13,Nevada,California,6057.0,41,1.0
139411,2020-05-13,Orange,California,6059.0,3843,80.0
139412,2020-05-13,Placer,California,6061.0,170,8.0
139413,2020-05-13,Plumas,California,6063.0,4,0.0
139414,2020-05-13,Riverside,California,6065.0,5343,238.0
139415,2020-05-13,Sacramento,California,6067.0,1182,52.0
139416,2020-05-13,San Benito,California,6069.0,58,2.0
139417,2020-05-13,San Bernardino,California,6071.0,3153,138.0
139418,2020-05-13,San Diego,California,6073.0,5341,217.0
139419,2020-05-13,San Francisco,California,6075.0,1997,35.0
139420,2020-05-13,San Joaquin,California,6077.0,638,31.0
139421,2020-05-13,San Luis Obispo,California,6079.0,232,1.0
139422,2020-05-13,San Mateo,California,6081.0,1533,66.0
139423,2020-05-13,Santa Barbara,California,6083.0,1377,11.0
139424,2020-05-13,Santa Clara,California,6085.0,2364,134.0
139425,2020-05-13,Santa Cruz,California,6087.0,146,2.0
139426,2020-05-13,Shasta,California,6089.0,33,4.0
139427,2020-05-13,Siskiyou,California,6093.0,5,0.0
139428,2020-05-13,Solano,California,6095.0,402,12.0
139429,2020-05-13,Sonoma,California,6097.0,337,4.0
139430,2020-05-13,Stanislaus,California,6099.0,526,23.0
139431,2020-05-13,Sutter,California,6101.0,36,2.0
139432,2020-05-13,Tehama,California,6103.0,1,1.0
139433,2020-05-13,Trinity,California,6105.0,2,0.0
139434,2020-05-13,Tulare,California,6107.0,1268,54.0
139435,2020-05-13,Tuolumne,California,6109.0,2,0.0
139436,2020-05-13,Ventura,California,6111.0,725,24.0
139437,2020-05-13,Yolo,California,6113.0,179,22.0
139438,2020-05-13,Yuba,California,6115.0,25,1.0
142380,2020-05-14,Alameda,California,6001.0,2202,80.0
142381,2020-05-14,Alpine,California,6003.0,2,0.0
142382,2020-05-14,Amador,California,6005.0,8,0.0
142383,2020-05-14,Butte,California,6007.0,22,0.0
142384,2020-05-14,Calaveras,California,6009.0,13,0.0
142385,2020-05-14,Colusa,California,6011.0,3,0.0
142386,2020-05-14,Contra Costa,California,6013.0,1089,33.0
142387,2020-05-14,Del Norte,California,6015.0,4,0.0
142388,2020-05-14,El Dorado,California,6017.0,62,0.0
142389,2020-05-14,Fresno,California,6019.0,1074,13.0
142390,2020-05-14,Glenn,California,6021.0,9,0.0
142391,2020-05-14,Humboldt,California,6023.0,68,0.0
142392,2020-05-14,Imperial,California,6025.0,712,14.0
142393,2020-05-14,Inyo,California,6027.0,20,1.0
142394,2020-05-14,Kern,California,6029.0,1403,22.0
142395,2020-05-14,Kings,California,6031.0,358,1.0
142396,2020-05-14,Lake,California,6033.0,8,0.0
142397,2020-05-14,Los Angeles,California,6037.0,35329,1659.0
142398,2020-05-14,Madera,California,6039.0,69,2.0
142399,2020-05-14,Marin,California,6041.0,278,14.0
142400,2020-05-14,Mariposa,California,6043.0,15,0.0
142401,2020-05-14,Mendocino,California,6045.0,13,0.0
142402,2020-05-14,Merced,California,6047.0,189,4.0
142403,2020-05-14,Mono,California,6051.0,33,1.0
142404,2020-05-14,Monterey,California,6053.0,309,6.0
142405,2020-05-14,Napa,California,6055.0,84,3.0
142406,2020-05-14,Nevada,California,6057.0,41,1.0
142407,2020-05-14,Orange,California,6059.0,4025,80.0
142408,2020-05-14,Placer,California,6061.0,172,9.0
142409,2020-05-14,Plumas,California,6063.0,4,0.0
142410,2020-05-14,Riverside,California,6065.0,5440,246.0
142411,2020-05-14,Sacramento,California,6067.0,1193,54.0
142412,2020-05-14,San Benito,California,6069.0,59,2.0
142413,2020-05-14,San Bernardino,California,6071.0,3198,139.0
142414,2020-05-14,San Diego,California,6073.0,5454,223.0
142415,2020-05-14,San Francisco,California,6075.0,2007,35.0
142416,2020-05-14,San Joaquin,California,6077.0,644,31.0
142417,2020-05-14,San Luis Obispo,California,6079.0,237,1.0
142418,2020-05-14,San Mateo,California,6081.0,1550,66.0
142419,2020-05-14,Santa Barbara,California,6083.0,1382,11.0
142420,2020-05-14,Santa Clara,California,6085.0,2391,136.0
142421,2020-05-14,Santa Cruz,California,6087.0,149,3.0
142422,2020-05-14,Shasta,California,6089.0,33,4.0
142423,2020-05-14,Siskiyou,California,6093.0,5,0.0
142424,2020-05-14,Solano,California,6095.0,413,14.0
142425,2020-05-14,Sonoma,California,6097.0,351,4.0
142426,2020-05-14,Stanislaus,California,6099.0,537,23.0
142427,2020-05-14,Sutter,California,6101.0,37,2.0
142428,2020-05-14,Tehama,California,6103.0,1,1.0
142429,2020-05-14,Trinity,California,6105.0,2,0.0
142430,2020-05-14,Tulare,California,6107.0,1295,54.0
142431,2020-05-14,Tuolumne,California,6109.0,2,0.0
142432,2020-05-14,Ventura,California,6111.0,742,24.0
142433,2020-05-14,Yolo,California,6113.0,182,22.0
142434,2020-05-14,Yuba,California,6115.0,25,1.0
145379,2020-05-15,Alameda,California,6001.0,2321,84.0
145380,2020-05-15,Alpine,California,6003.0,2,0.0
145381,2020-05-15,Amador,California,6005.0,8,0.0
145382,2020-05-15,Butte,California,6007.0,22,0.0
145383,2020-05-15,Calaveras,California,6009.0,13,0.0
145384,2020-05-15,Colusa,California,6011.0,3,0.0
145385,2020-05-15,Contra Costa,California,6013.0,1100,33.0
145386,2020-05-15,Del Norte,California,6015.0,4,0.0
145387,2020-05-15,El Dorado,California,6017.0,64,0.0
145388,2020-05-15,Fresno,California,6019.0,1156,16.0
145389,2020-05-15,Glenn,California,6021.0,9,0.0
145390,2020-05-15,Humboldt,California,6023.0,72,0.0
145391,2020-05-15,Imperial,California,6025.0,786,14.0
145392,2020-05-15,Inyo,California,6027.0,20,1.0
145393,2020-05-15,Kern,California,6029.0,1438,25.0
145394,2020-05-15,Kings,California,6031.0,372,2.0
145395,2020-05-15,Lake,California,6033.0,8,0.0
145396,2020-05-15,Los Angeles,California,6037.0,36259,1755.0
145397,2020-05-15,Madera,California,6039.0,70,2.0
145398,2020-05-15,Marin,California,6041.0,283,14.0
145399,2020-05-15,Mariposa,California,6043.0,15,1.0
145400,2020-05-15,Mendocino,California,6045.0,13,0.0
145401,2020-05-15,Merced,California,6047.0,200,6.0
145402,2020-05-15,Mono,California,6051.0,33,1.0
145403,2020-05-15,Monterey,California,6053.0,317,8.0
145404,2020-05-15,Napa,California,6055.0,84,3.0
145405,2020-05-15,Nevada,California,6057.0,41,1.0
145406,2020-05-15,Orange,California,6059.0,4163,84.0
145407,2020-05-15,Placer,California,6061.0,174,9.0
145408,2020-05-15,Plumas,California,6063.0,4,0.0
145409,2020-05-15,Riverside,California,6065.0,5618,249.0
145410,2020-05-15,Sacramento,California,6067.0,1210,54.0
145411,2020-05-15,San Benito,California,6069.0,60,2.0
145412,2020-05-15,San Bernardino,California,6071.0,3311,150.0
145413,2020-05-15,San Diego,California,6073.0,5586,231.0
145414,2020-05-15,San Francisco,California,6075.0,2032,36.0
145415,2020-05-15,San Joaquin,California,6077.0,659,31.0
145416,2020-05-15,San Luis Obispo,California,6079.0,240,1.0
145417,2020-05-15,San Mateo,California,6081.0,1588,66.0
145418,2020-05-15,Santa Barbara,California,6083.0,1396,11.0
145419,2020-05-15,Santa Clara,California,6085.0,2403,136.0
145420,2020-05-15,Santa Cruz,California,6087.0,149,2.0
145421,2020-05-15,Shasta,California,6089.0,33,4.0
145422,2020-05-15,Siskiyou,California,6093.0,5,0.0
145423,2020-05-15,Solano,California,6095.0,415,16.0
145424,2020-05-15,Sonoma,California,6097.0,364,4.0
145425,2020-05-15,Stanislaus,California,6099.0,544,24.0
145426,2020-05-15,Sutter,California,6101.0,37,2.0
145427,2020-05-15,Tehama,California,6103.0,2,1.0
145428,2020-05-15,Trinity,California,6105.0,2,0.0
145429,2020-05-15,Tulare,California,6107.0,1338,64.0
145430,2020-05-15,Tuolumne,California,6109.0,2,0.0
145432,2020-05-15,Ventura,California,6111.0,760,25.0
145433,2020-05-15,Yolo,California,6113.0,182,22.0
145434,2020-05-15,Yuba,California,6115.0,25,1.0
148383,2020-05-16,Alameda,California,6001.0,2372,85.0
148384,2020-05-16,Alpine,California,6003.0,2,0.0
148385,2020-05-16,Amador,California,6005.0,8,0.0
148386,2020-05-16,Butte,California,6007.0,22,0.0
148387,2020-05-16,Calaveras,California,6009.0,13,0.0
148388,2020-05-16,Colusa,California,6011.0,3,0.0
148389,2020-05-16,Contra Costa,California,6013.0,1121,33.0
148390,2020-05-16,Del Norte,California,6015.0,5,0.0
148391,2020-05-16,El Dorado,California,6017.0,64,0.0
148392,2020-05-16,Fresno,California,6019.0,1192,16.0
148393,2020-05-16,Glenn,California,6021.0,9,0.0
148394,2020-05-16,Humboldt,California,6023.0,77,0.0
148395,2020-05-16,Imperial,California,6025.0,786,14.0
148396,2020-05-16,Inyo,California,6027.0,20,1.0
148397,2020-05-16,Kern,California,6029.0,1483,25.0
148398,2020-05-16,Kings,California,6031.0,392,2.0
148399,2020-05-16,Lake,California,6033.0,8,0.0
148400,2020-05-16,Los Angeles,California,6037.0,37303,1793.0
148401,2020-05-16,Madera,California,6039.0,71,2.0
148402,2020-05-16,Marin,California,6041.0,299,14.0
148403,2020-05-16,Mariposa,California,6043.0,15,1.0
148404,2020-05-16,Mendocino,California,6045.0,13,0.0
148405,2020-05-16,Merced,California,6047.0,200,6.0
148406,2020-05-16,Mono,California,6051.0,33,1.0
148407,2020-05-16,Monterey,California,6053.0,321,8.0
148408,2020-05-16,Napa,California,6055.0,91,3.0
148409,2020-05-16,Nevada,California,6057.0,41,1.0
148410,2020-05-16,Orange,California,6059.0,4281,86.0
148411,2020-05-16,Placer,California,6061.0,174,9.0
148412,2020-05-16,Plumas,California,6063.0,4,0.0
148413,2020-05-16,Riverside,California,6065.0,5618,255.0
148414,2020-05-16,Sacramento,California,6067.0,1221,55.0
148415,2020-05-16,San Benito,California,6069.0,61,2.0
148416,2020-05-16,San Bernardino,California,6071.0,3463,155.0
148417,2020-05-16,San Diego,California,6073.0,5725,235.0
148418,2020-05-16,San Francisco,California,6075.0,2065,36.0
148419,2020-05-16,San Joaquin,California,6077.0,670,31.0
148420,2020-05-16,San Luis Obispo,California,6079.0,243,1.0
148421,2020-05-16,San Mateo,California,6081.0,1612,67.0
148422,2020-05-16,Santa Barbara,California,6083.0,1412,11.0
148423,2020-05-16,Santa Clara,California,6085.0,2418,137.0
148424,2020-05-16,Santa Cruz,California,6087.0,149,3.0
148425,2020-05-16,Shasta,California,6089.0,34,4.0
148426,2020-05-16,Siskiyou,California,6093.0,5,0.0
148427,2020-05-16,Solano,California,6095.0,415,16.0
148428,2020-05-16,Sonoma,California,6097.0,373,4.0
148429,2020-05-16,Stanislaus,California,6099.0,559,24.0
148430,2020-05-16,Sutter,California,6101.0,38,2.0
148431,2020-05-16,Tehama,California,6103.0,2,1.0
148432,2020-05-16,Trinity,California,6105.0,2,0.0
148433,2020-05-16,Tulare,California,6107.0,1426,67.0
148434,2020-05-16,Tuolumne,California,6109.0,2,0.0
148435,2020-05-16,Ventura,California,6111.0,789,25.0
148436,2020-05-16,Yolo,California,6113.0,183,22.0
148437,2020-05-16,Yuba,California,6115.0,25,1.0
151392,2020-05-17,Alameda,California,6001.0,2413,85.0
151393,2020-05-17,Alpine,California,6003.0,2,0.0
151394,2020-05-17,Amador,California,6005.0,8,0.0
151395,2020-05-17,Butte,California,6007.0,22,0.0
151396,2020-05-17,Calaveras,California,6009.0,13,0.0
151397,2020-05-17,Colusa,California,6011.0,3,0.0
151398,2020-05-17,Contra Costa,California,6013.0,1146,33.0
151399,2020-05-17,Del Norte,California,6015.0,8,0.0
151400,2020-05-17,El Dorado,California,6017.0,65,0.0
151401,2020-05-17,Fresno,California,6019.0,1192,16.0
151402,2020-05-17,Glenn,California,6021.0,9,0.0
151403,2020-05-17,Humboldt,California,6023.0,77,0.0
151404,2020-05-17,Imperial,California,6025.0,786,14.0
151405,2020-05-17,Inyo,California,6027.0,20,1.0
151406,2020-05-17,Kern,California,6029.0,1525,25.0
151407,2020-05-17,Kings,California,6031.0,399,2.0
151408,2020-05-17,Lake,California,6033.0,8,0.0
151409,2020-05-17,Los Angeles,California,6037.0,37974,1821.0
151410,2020-05-17,Madera,California,6039.0,71,2.0
151411,2020-05-17,Marin,California,6041.0,317,14.0
151412,2020-05-17,Mariposa,California,6043.0,15,1.0
151413,2020-05-17,Mendocino,California,6045.0,14,0.0
151414,2020-05-17,Merced,California,6047.0,201,6.0
151415,2020-05-17,Mono,California,6051.0,34,1.0
151416,2020-05-17,Monterey,California,6053.0,329,8.0
151417,2020-05-17,Napa,California,6055.0,91,3.0
151418,2020-05-17,Nevada,California,6057.0,41,1.0
151419,2020-05-17,Orange,California,6059.0,4396,88.0
151420,2020-05-17,Placer,California,6061.0,175,9.0
151421,2020-05-17,Plumas,California,6063.0,4,0.0
151422,2020-05-17,Riverside,California,6065.0,5633,259.0
151423,2020-05-17,Sacramento,California,6067.0,1236,55.0
151424,2020-05-17,San Benito,California,6069.0,61,2.0
151425,2020-05-17,San Bernardino,California,6071.0,3511,155.0
151426,2020-05-17,San Diego,California,6073.0,5899,235.0
151427,2020-05-17,San Francisco,California,6075.0,2097,36.0
151428,2020-05-17,San Joaquin,California,6077.0,689,32.0
151429,2020-05-17,San Luis Obispo,California,6079.0,243,1.0
151430,2020-05-17,San Mateo,California,6081.0,1652,68.0
151431,2020-05-17,Santa Barbara,California,6083.0,1468,11.0
151432,2020-05-17,Santa Clara,California,6085.0,2453,137.0
151433,2020-05-17,Santa Cruz,California,6087.0,154,3.0
151434,2020-05-17,Shasta,California,6089.0,34,4.0
151435,2020-05-17,Siskiyou,California,6093.0,6,0.0
151436,2020-05-17,Solano,California,6095.0,415,16.0
151437,2020-05-17,Sonoma,California,6097.0,387,4.0
151438,2020-05-17,Stanislaus,California,6099.0,571,24.0
151439,2020-05-17,Sutter,California,6101.0,40,2.0
151440,2020-05-17,Tehama,California,6103.0,2,1.0
151441,2020-05-17,Trinity,California,6105.0,2,0.0
151442,2020-05-17,Tulare,California,6107.0,1430,67.0
151443,2020-05-17,Tuolumne,California,6109.0,2,0.0
151444,2020-05-17,Ventura,California,6111.0,813,25.0
151445,2020-05-17,Yolo,California,6113.0,184,22.0
151446,2020-05-17,Yuba,California,6115.0,26,1.0
154404,2020-05-18,Alameda,California,6001.0,2478,85.0
154405,2020-05-18,Alpine,California,6003.0,2,0.0
154406,2020-05-18,Amador,California,6005.0,8,0.0
154407,2020-05-18,Butte,California,6007.0,24,0.0
154408,2020-05-18,Calaveras,California,6009.0,13,0.0
154409,2020-05-18,Colusa,California,6011.0,3,0.0
154410,2020-05-18,Contra Costa,California,6013.0,1155,33.0
154411,2020-05-18,Del Norte,California,6015.0,8,0.0
154412,2020-05-18,El Dorado,California,6017.0,67,0.0
154413,2020-05-18,Fresno,California,6019.0,1263,17.0
154414,2020-05-18,Glenn,California,6021.0,12,0.0
154415,2020-05-18,Humboldt,California,6023.0,81,0.0
154416,2020-05-18,Imperial,California,6025.0,876,14.0
154417,2020-05-18,Inyo,California,6027.0,20,1.0
154418,2020-05-18,Kern,California,6029.0,1562,26.0
154419,2020-05-18,Kings,California,6031.0,412,2.0
154420,2020-05-18,Lake,California,6033.0,10,0.0
154421,2020-05-18,Los Angeles,California,6037.0,38451,1839.0
154422,2020-05-18,Madera,California,6039.0,78,2.0
154423,2020-05-18,Marin,California,6041.0,329,14.0
154424,2020-05-18,Mariposa,California,6043.0,15,1.0
154425,2020-05-18,Mendocino,California,6045.0,14,0.0
154426,2020-05-18,Merced,California,6047.0,220,6.0
154427,2020-05-18,Mono,California,6051.0,34,1.0
154428,2020-05-18,Monterey,California,6053.0,342,8.0
154429,2020-05-18,Napa,California,6055.0,93,3.0
154430,2020-05-18,Nevada,California,6057.0,41,1.0
154431,2020-05-18,Orange,California,6059.0,4466,88.0
154432,2020-05-18,Placer,California,6061.0,175,9.0
154433,2020-05-18,Plumas,California,6063.0,4,0.0
154434,2020-05-18,Riverside,California,6065.0,5952,263.0
154435,2020-05-18,Sacramento,California,6067.0,1244,56.0
154436,2020-05-18,San Benito,California,6069.0,61,2.0
154437,2020-05-18,San Bernardino,California,6071.0,3593,155.0
154438,2020-05-18,San Diego,California,6073.0,6009,242.0
154439,2020-05-18,San Francisco,California,6075.0,2135,36.0
154440,2020-05-18,San Joaquin,California,6077.0,699,32.0
154441,2020-05-18,San Luis Obispo,California,6079.0,246,1.0
154442,2020-05-18,San Mateo,California,6081.0,1680,68.0
154443,2020-05-18,Santa Barbara,California,6083.0,1489,11.0
154444,2020-05-18,Santa Clara,California,6085.0,2453,137.0
154445,2020-05-18,Santa Cruz,California,6087.0,163,3.0
154446,2020-05-18,Shasta,California,6089.0,34,4.0
154447,2020-05-18,Siskiyou,California,6093.0,6,0.0
154448,2020-05-18,Solano,California,6095.0,429,16.0
